review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
cd22f814f273cc67e4bf232aff02ac38,2410734c3fc6d36010cf6b1b36c2974d,5,,,2017-02-18 00:00:00,2017-02-18 10:44:04
506f32953da5ad22161ae4995b5873d1,24523db64c1af3f40f27cb4416fa5ea6,5,,Entrega rápida,2016-10-20 00:00:00,2016-10-21 21:46:11
2a4c4fd81f49232b6e134bd4655ceca4,2457f30493cdc677ad02b57dd6d17285,4,,,2017-02-01 00:00:00,2017-02-01 19:46:11
8ba47b898687477411c0c4c1e62e3513,24e1c731364b64c76d98e985bfdbef77,4,,Recomenfo os entregues no prazo e petfeitas condições,2017-01-24 00:00:00,2017-01-25 00:05:58
70654f5c6bca9186dc52b53f3052c055,250d181fa1c603024562b93a8f8d5fe0,5,,"Produto entregue, testado e aprovado!",2017-02-02 00:00:00,2017-02-14 12:40:21
97812c9e2b4bb86049195df257f9fa44,2511cdf205337513507a1863f0098d39,4,,,2017-01-28 00:00:00,2017-01-29 21:34:16
4d038732e45b5c55a5d0f5c7b7ddd9b2,255d951095fc26f86cc7a08b822b714a,1,,Só quero que a lannister resolva esse problema para mim,2017-03-03 00:00:00,2017-03-06 23:15:59
522f795c7ef4117402ad81ca96942608,25f680bf746bec3df11d48318ff015de,5,,Produto conforme a descrição,2016-11-02 00:00:00,2016-11-07 12:17:00
517623f52b801129ac4b4c560d70635b,262118ce178bb3e4590a3adcf6d62e6b,1,,Não recebi o produto e até o momento não obtivemos retorno em relação a devolução da fatura e pagamento,2016-11-18 00:00:00,2016-12-19 11:24:05
7ea6dae07c44247687052c51a3e58cb9,2631dba338efbcea9c3ace77ce210c01,5,,,2016-12-16 00:00:00,2016-12-19 08:37:43
3c53a50f18f6ef9d1286aff39b37e5bb,26c18b7ca7a6a870496dafd3633b3412,5,,,2017-02-03 00:00:00,2017-02-06 10:28:52
420b3885501d289357566ccb88418fb7,26fb6c984069988017b2d12b79849865,3,,"O tecido é grossinho, bom para usar por baixo , mas é muito pequena. Comprei a GG para minha mãe, mas não serviu. O tamanho é como se fosse M.",2017-02-10 00:00:00,2017-02-12 09:38:10
eda18aae8aeed53aed5624b2d9726f24,270d816a580cef9525ac73d6c4b87255,5,,Eu recomendo,2017-01-27 00:00:00,2017-01-28 09:24:00
81a2e2003437307732495db92cd38332,27c7c6aa7b6f3de99d2a3a64674d296f,5,,,2016-10-19 00:00:00,2016-10-21 01:08:26
6f3ae5a43a1ce5f0c23a640be902525c,281a4e1ef3ab9d256027ddd2db90c762,4,,"A entrega foi rápida, porém a tampa de uma panela veio cortada. Preciso que façam a troca.",2017-02-04 00:00:00,2017-02-06 13:28:49
984ab9fb9c9785407beb46bc068974e2,2825848807f070485f0f0ef3829758f4,5,,"Entrega antes do prazo, adorei meu produto,perfeito..",2016-10-19 00:00:00,2016-10-20 01:46:12
e9e09c311d83918a20bd3676a9fec753,2867faaa7a912bbc2bf8d8e40d7a0354,1,,,2017-03-04 00:00:00,2017-03-04 07:53:23
70e939b50c20baf9414ce1d5c83cfccc,28f5847427849401fb017537fd20da41,3,,Entregue com sucesso!,2017-02-18 00:00:00,2017-02-21 12:34:59
16edaa6649b6f557c049b7c140d56a17,29d99fdabd0cb6b4e9d82f2f38c04a5a,5,,,2017-01-31 00:00:00,2017-02-02 09:38:11
c35bcb5bcbff6e6cabbf99a4489122b2,2a3d1cc4337b1cc9157560f6b1ca5802,5,,"Produto chegou antes do prazo previsto, muito bem embalado, sem nenhum problema!!",2017-02-11 00:00:00,2017-02-12 12:38:54
41cfb3737b4d3a3790f4f56f95dd6cc4,2a3d67c0d2045bf67abb3d8f320ac29f,5,,,2017-01-27 00:00:00,2017-01-30 06:57:57
ee6779df0912966e7abd04a5d851daca,2a3d67c0d2045bf67abb3d8f320ac29f,5,,,2017-01-31 00:00:00,2017-02-01 11:13:57
a4ee1890b0d8204714b26549f75e5482,2b98d5c9b1969095e65f74308ae2e861,5,,muito bom o produto,2017-02-07 00:00:00,2017-02-10 17:20:43
75d3ac6cca332cde332d1fabbc89b789,2bcf5ca88957e31faab027f2325cfd63,5,,,2017-02-08 00:00:00,2017-02-13 16:17:17
7d02f4eb2feb119b854edcbabe18a44f,2c45c33d2f9cb8ff8b1c86cc28c11c30,1,,consta que meu pedido foi entregue mas nao chegou ha possibilidade de informar assinatura de quem recebeu no local???,2016-11-10 00:00:00,2016-11-16 20:44:19
82ec4a1c6f0134f607033e23431ee298,2c4ada2e75c2ad41dd93cebb5df5f023,4,,Envio muito rápido. Recomendo.,2017-02-15 00:00:00,2017-02-16 02:54:35
17bc0bc3207616ee37afd4a39b10054a,2ce9683175cdab7d1c95bcbb3e36f478,1,,"meu produto não chegou ,prazo de entrega de 34 dias e mesmo assim nao foi entregue ,não recomendo",2016-11-27 00:00:00,2016-12-04 00:03:47
5772931f010034c3a18f55e6cde76a28,2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,5,,"A princípio fiquei preocupado com o longo prazo de entrega em dias úteis, porém ele chegou um pouco antes.",2016-11-08 00:00:00,2016-11-11 19:13:58
c557f1f8cc26c5d4acc80a7d850c1305,2e22dc2fce65e5b9d73a11d717f41724,4,,Ótimo produto ,2017-02-10 00:00:00,2017-02-13 11:59:56
d0a0c4a2b24b11ea46a73d27e6b244f9,2e2e88c4bb691287b71a9e1ee8a193a4,5,,excelente atendimento,2017-01-27 00:00:00,2017-01-28 00:17:57
9d4df583085fec1900dfac4efd0b085a,2e32dea8a4d1ae5499a67674b387bc6a,1,,"comprei duas cortinas a malha pessima,lamentavel, uma esta em fase de devoluçao ,mas nao recomendo esse vendedormas gostaria de fazer a devoluçao das duas sem mais.aparecida",2016-10-28 00:00:00,2016-10-31 05:02:55
cef1ee03ded4d6272894a2eead6e1328,2e7a8482f6fb09756ca50c10d7bfc047,1,,1 mes de atraso na entrega !!! ultima compra q faço,2016-10-22 00:00:00,2016-11-15 16:00:34
c741742b55621f96a1f03e6aad7c46b8,2e84d66424ec0ddb081078d1411fb1db,3,,Realmente é uma cortina blackout. Desde a data do pagamento ate o recebimento deu menos de 5 dias uteis.,2017-01-29 00:00:00,2017-01-30 15:39:02
429856d721b6d33c24c79f7c319c177d,2e8e21db96a8ab922e51cd297678c6b2,3,,O único problema foi que um dos potes veio com o vidro riscado. Como se tivessem esfregado algo. Acho que deveria ser melhor embalado para transporte. Mas tirando isso ok. Obrigada.,2016-10-29 00:00:00,2016-10-30 12:13:33
8a9b6051c18979a6a150af4069cd7935,2f371d97b4ea52be4c04ef49bb4f31ff,5,,,2017-01-31 00:00:00,2017-02-03 13:14:03
f834b477f8ef44384df782b2318005ea,2f9d4ee8ca77fe0951ebfe9064cad953,5,,"Chegou tudo nos conformes,dentro do prazo e de excelente qualidade as pulseiras,recomendo.",2016-10-30 00:00:00,2016-11-01 16:48:31
949d0b9b65f403d71abf4d28972aaaac,2f9d791088532b218b41f892cc16073b,5,,,2017-01-18 00:00:00,2017-01-23 14:17:06
9249dbcae1db6ede3dcbe41e17e54967,2fbb05b3ee700e1897b9fa501e416005,5,,Produto entregue dentro do prazo . Gostei muito.,2016-10-26 00:00:00,2016-10-27 12:55:27
033baa4238fcac803931108093d2456a,2fd1c83dd4714cf3cf796fffb6c8de62,1,,Prazo não foi cumprido ... até hoje não chegou :( primeira vez que tenho problema com entrega.,2016-12-01 00:00:00,2016-12-03 09:21:38
bc869991a9188af673480c222cad8987,3005c05dbcb19ff903a28b5d654bb1cf,5,,"Entregue antes do prazo prometido, muito bom! Parabéns",2017-02-03 00:00:00,2017-02-04 12:47:15
0f8829ab8ea4d3dba8e9d70b4c54277c,3027797ce35841bf74917c0b0ea1a38d,5,,,2017-01-24 00:00:00,2017-01-25 11:45:54
61f132a30f1568d0bea3a72ac27dc456,314c025c229f30a1b32658c7555269b8,5,,,2017-02-17 00:00:00,2017-02-21 18:42:54
c5557ef43e7b1ec8e1926654f089848f,315da0cfbc485bb00c12a581077cf7b2,1,,O produto não foi entregue. Aguardo providências urgente.,2017-03-16 00:00:00,2017-03-22 00:20:22
737bae6e2a5055ce424bb592cea0fc7c,319ccdc182a8c5d60b228310a6432460,5,,so achei que a entrega seria rápida como a entrega do stark mas chegou no prazo previsto pela loja não tenho com que reclamar chegou tudo perfeito obrigada,2017-02-02 00:00:00,2017-02-05 18:19:22
0fa10d41c6cf521b26329abcee0e776b,31b0dd6152d2e471443debf037ae171d,5,,,2016-10-20 00:00:00,2017-05-22 16:38:09
cb7533018dc117bee1c0b3006aa82da6,32339685fefe9062d33175a4bc12d555,5,,,2017-01-29 00:00:00,2017-01-30 14:13:22
f266639fce13f7907e557a7be131277f,323dad8c483c7f8b818a825d257f4aa0,5,,,2016-10-19 00:00:00,2017-04-11 22:05:15
de4bf6b43e5a98bc4be48bc501464792,329465dad46fffab333860e92e7ac984,1,,,2017-02-15 00:00:00,2017-02-15 23:47:17
742f3bdfaab32b26db7ff6dec8361223,330a8410950e2c8bd89631999a37b2c9,5,,,2017-02-11 00:00:00,2017-02-12 10:49:46
3588d2588f4a2b45d9ffe04b38b86315,3312588178a16638759fca54495ef50d,5,,"Chegou antes do prazo, mas o site do stark não atualiza a movimentação da mercadoria. Somente quando recebi é que informaram... Não é culpa do vendedor, eu acho.",2017-01-28 00:00:00,2017-01-29 19:27:04
b977b767d10b380552343a815b19a490,3379d980824f0aa5dab057f2530759bb,5,,Excelente,2016-10-25 00:00:00,2016-10-26 00:31:56
2cac0f6c4ca90b9d3d27f03c64ef2a8f,338cd98c972c8d9b015759974ca7446c,5,,,2017-02-03 00:00:00,2017-02-04 07:17:26
f7441b14a73c5538fd411d97806f205d,33ef079ec39c1b46e6e552e038e67c5b,5,,,2017-01-21 00:00:00,2017-01-24 09:30:53
e8bcd953cd4de4f220c48dfdb9e88b0b,340be9cc41d50a5233f4849d93d8d2f1,5,,,2017-02-03 00:00:00,2017-02-05 22:17:03
9dd0a592e0b22ec019eb8cef1dd43eab,3440f090efa1949bc4e9ebd0b89b2b6c,5,,obrigado,2017-02-12 00:00:00,2017-02-25 19:48:27
1d9be76dbc5d9d2fe9aa084b28c66d2a,3498a243e9fe88c9c4ce97bf7fa4617c,4,,NÃO VEIO A NOTA FISCAL,2017-02-02 00:00:00,2017-02-03 13:46:21
329a83c4f6c144ae50e937927fcc21ad,34ac523be174284d7b9df8e47bce2040,5,,,2017-01-21 00:00:00,2017-01-23 22:49:07
e4721a4b5ea9dc349c7220c8320481ed,34bf4feda1e203af64692d97c6950c39,5,,Recomendo o produto e o vendedor. Certamente comprarei novamente no futuro.,2017-01-17 00:00:00,2017-01-17 12:24:12
c5075a206ee6306f4d08cf95670de225,34c718970b33419ed6d537a90366231b,1,,,2016-11-01 00:00:00,2016-11-16 14:54:08
331ff88b189b70d76a977d90b9bc329c,35444785eacb17aeda6810ebd8dd188e,5,,,2017-01-31 00:00:00,2017-02-03 01:15:07
96e5ecbc9aeef6bbde04819106e9d9ef,354a5b90cf468691c4b06debfd2c8115,5,,,2017-02-16 00:00:00,2017-02-16 22:50:24
371ce1acce42e66850c4860d3bf1d4fb,3568894fa3afedc367d3a4816983dceb,5,,,2017-02-10 00:00:00,2017-02-11 16:29:05
f447e3685523d08cd22795cb21da2d44,356b492aba2d1a7da886e54e0b6212b7,5,,,2016-11-01 00:00:00,2016-11-01 20:00:28
41ed8254635784cbc62d612c5ededecc,35b8e54d765e6b217e2dc5ab34f6b323,1,,"O Fornecedor entrou em contato mas não deu nenhuma solução nem prazo de entrega, não se responsabilizou pelo atraso, colocou a culpa em uma empresa terceira, apenas comprei e quero receber.",2016-12-03 00:00:00,2016-12-03 12:08:14
56a697a6c18ae87216ae4db18b32577b,35d3a51724a47ef1d0b89911e39cc4ff,5,,Excelente!Fui atendida antes do prazo estipulado e pude acompanhar pela internet por onde estava o produto e recebi embalado em perfeito estado.,2016-10-27 00:00:00,2016-10-28 12:04:18
52ffad0c3ef77a4f368dbe61152d84d9,35d8c6d5e060ad24271ffda186312ef8,5,,,2016-10-26 00:00:00,2017-01-26 23:20:30
291af346a29b471154e2fe81e207cb55,3630513f30286ed696e4a2e36c79ae3c,4,,"O aço da lâmina é bom, mas os cabos parecem ser frágeis e arranham facilmente.A entrega foi rápida, muito antes do prazo estipulado. As facas são lindas e para o uso doméstico atendem as necessidades.",2017-02-09 00:00:00,2017-02-09 22:28:51
7d58a5b4bc501c1ece8972fa04351be2,36989eb07a0de2d3d3129eea35553875,5,,"Chegou como esperado, nada a reclamar. Produto de qualidade e bem acondicionado.",2016-10-20 00:00:00,2016-10-21 01:50:25
55ed1b45637a112301118d60fc1bc3ba,36aa7a4fce4353a2a7f6d2aa9448900f,5,,,2017-02-04 00:00:00,2017-02-04 22:50:06
ee61f735caf6cd607feab01fba618cc0,376cc9a8f827d17966ea7c4b182f4426,5,,,2016-10-25 00:00:00,2016-10-26 14:45:40
7abc10a0439b693f09219701b177d109,37d24e9a88068283d102aebd4f765133,5,,,2017-01-27 00:00:00,2017-01-28 13:47:11
e33f11accd34b7184958cd9356340846,389815397a4bcdf3dcf64b90c25b3140,5,,,2016-10-23 00:00:00,2016-10-23 22:40:00
e48def6468ee7a31da5dc7249487304c,38bcb524e1c38c2c1b60600a80fc8999,5,,"Loja entregou no prazo sem qualquer problema. Produto me surpreendeu, embalagem impecável.",2017-01-17 00:00:00,2017-01-18 11:51:43
192bead3e18d277bd91a840df47155cd,38c5c2886f2aab75bb1ae3f79a3f300d,5,,Vendedor muito bom. Recomendo. Nota 10.,2016-10-27 00:00:00,2016-10-27 17:42:46
9cae90990e603e0c76153b5abf344958,38e2829123a2bd1cbe111564824d0abb,5,,"Cara, sem palavras esse serviço, me prometeram o produto em um dia e chegou duas semanas antes",2017-02-10 00:00:00,2017-02-11 02:42:14
3be6e9cb569ed3b2123da67400be3641,38eb881851d90ec36b46d10b81792089,4,,,2017-02-08 00:00:00,2017-02-09 10:56:19
7e3be027ce3ee1ad74cb4fc48ec39be0,3937ff0dcfc2d3e0ccf73d9b6521611a,5,,,2017-02-22 00:00:00,2017-02-25 18:54:17
3c3402a9ef16fc69004eb19f4ee16415,399775d0638168dfd529422f995fcc41,5,,,2017-02-09 00:00:00,2017-02-12 11:53:29
f3002484bca14929da6f0210517ddd84,39d0be719247e3b3a38846ba810197ea,5,,"Produto bem embalado, novo, do modelo q pedi.",2016-11-08 00:00:00,2016-11-09 14:31:04
9139140a625ae1ac8a019f7e1ba9f631,3a1756d7060a993e85f1614b43da0c03,5,,,2017-02-03 00:00:00,2017-02-06 21:34:09
754792e326268538aa7056bcf21af363,3a6cac3e6717e6a7ee4cb28aaa149a91,5,,Foi a primeira vez que comprei deste vendedor. Tudo correu conforme o combinado. Bem embalado.,2017-01-29 00:00:00,2017-01-29 18:50:22
88b68c2cd3f38d9fa50a6c10d0fe38fe,3aa0a75931f649d9e3e83aaa9d6a95e7,3,,"Gostaria de saber como proceder para receber o produto, pois ainda o quero.",2017-03-10 00:00:00,2017-03-14 01:22:11
2c6abee7c7fb142d1e911a04b4efbc96,3aa779fc4b813797c16ac4f02fe808ec,5,,,2017-01-27 00:00:00,2017-01-28 01:35:56
86c422a92d72c42a9cf9e727eab88709,3aa9ae345c5bf7396e8b237717c470cf,4,,,2017-02-02 00:00:00,2017-02-03 02:52:35
b9709aa3b99c04d4607ab7d1104d12f9,3ab4eea6776259ae8dfbabaeffece352,4,,valor acessível....,2017-01-25 00:00:00,2017-01-26 23:35:44
521fe9319e6ca9f463703588b48c0718,3ac963599c50b9beedbcebb47eb33af9,4,,,2017-02-18 00:00:00,2017-02-18 10:38:06
41deaffcf6deae0e5bda248b70048469,3b2ca3293a7ce539ea2379d704fa37ce,5,,"O produto chegou no prazo e conforme,produto de ótima qualidade",2016-11-18 00:00:00,2016-11-21 11:01:11
168926dcca37da797517f0690125c916,3b64ff25a4610fb5599e4fd09f907501,5,,,2017-01-31 00:00:00,2017-02-02 22:44:48
9fe0f66724df77fd63fcc0c94a323978,3b697a20d9e427646d92567910af6d57,4,,Facilidade em manusear o aparelho.,2016-10-26 00:00:00,2016-10-30 21:32:15
549363855db689fed881e4bb5ddfd1b1,3bcf5ba4eec8b84af7663e2e261957cc,5,,,2017-02-03 00:00:00,2017-02-06 13:23:58
e8fb285b7d6ec85253d828e9b153e7d5,3bd5b53dee9d54938f56208bcc03d855,4,,,2017-01-26 00:00:00,2017-01-27 11:12:24
d7c914d0d58cbc3f06887ba1e9ef6544,3be9883ba4ef261dc194228abc739d0c,5,,otimo produto entregue muito antes do prazo,2017-02-04 00:00:00,2017-02-06 02:50:49
154073a27ed4fc007c9b8c4439ae83f5,3c116d50bb76160ee1d7a2e8f5791427,1,,,2017-02-24 00:00:00,2017-02-26 16:39:00
6a6d47eaea5802fde29dad23aca026b0,3c3ca08854ca922fe8e9cedfd6841c8a,1,,a empresa deixou disponível a venda como se tivesse em estoque depois de 25 dias me falaram que não tinha a camisa.,2016-12-02 00:00:00,2017-08-09 20:38:05
296eacd962870f344d72da9a0c85573f,3c4f38e27c5f6f27be39c8a2932c43e1,4,,Bom,2017-02-01 00:00:00,2017-02-04 00:20:11
ee40cf3e49676ed8cff459940798dfd8,3c54678edd9d58abadd6af16d0bce506,4,,,2017-02-05 00:00:00,2017-02-07 18:28:30
758890600eb0ae17609443c1df04df60,3c6f2c25e0bc1279d17395ec365ea14c,5,,MUITO SATISFEITO COM QUALIDADE DE INFORMAÇÕES PASSO A PASSO ATÉ O RECEBIMENTO DO PRODUTO.,2017-02-03 00:00:00,2017-02-06 09:52:09
ca3199bb0d98c494fd25dbf79e50e661,3ce4038922670fead496aeae61a8a393,5,,Uahlll! Recebi minha compra 30 dias antes do prazo definido! Adorei comprar da targaryen!,2017-01-17 00:00:00,2017-01-17 12:50:12
72d9ace542c8f5d68d5985db26e2c249,3d58fd1ee438a43f2a826dda6b013519,5,,Recomendo sempre para todos. Foi tudo ótimo.,2016-10-26 00:00:00,2016-10-27 19:15:09
f031de0a788f05df369652516de2a228,3d668965eb89ea475911ce3364f73b07,5,,Recomendo. A mercadoria chegou muito antes do previsto.,2017-02-15 00:00:00,2017-02-23 07:52:25
0d53eac38f4797fcdadf26d7810dacb3,3d7d60b10ba4b43cf6f6d5df2e933f67,2,,"muito caro, e mesmo comprando mais itens, vai ficando mais caro...",2016-11-01 00:00:00,2016-11-03 19:59:43
325ae2c7d796de8bfa68e2c14aa4c15c,3d7e8f32f5b59e005ccfc1076b4040b5,5,,"Ótima compra, o produto chegou no prazo e em bom estado.",2016-10-25 00:00:00,2016-10-26 01:30:00
b39093a4bf4d82622b75d966864f1d04,3e9334d33c1e64167920675211fb1aee,3,,"Boa, porém Spotify não funciona, mostra opção de facebook e não entra. É um pouco lenta também!!",2016-10-28 00:00:00,2016-10-30 20:57:26
99e48610ad0654fe87264bc66dc10d02,3eceaafe1639eb6b25f3cd604891c218,5,,,2017-02-07 00:00:00,2017-02-09 13:03:41
2ba0e39ea1f450e280e1dd700eb248e3,3f72d2b757e725cd48a4726f831c7789,3,,,2016-10-26 00:00:00,2016-10-27 23:05:25
1fa2f12657d0ab15d3b5b63108a6206b,3f913d30288c117e41ffe5cc74743dc9,3,,,2016-11-23 00:00:00,2016-12-01 17:16:13
1265e727264e2bdc5dea6c6df4567ce9,3ff04db80f0b2c359e8e47fdb913d826,4,,"Adorei o produto, tudo perfeito e o melhor chegou com muita antecedência da data da entrega. Sou cliente a anos das lannister. Eu recomendo a loja lannister e o parceiro targaryen.",2017-02-08 00:00:00,2017-02-08 23:23:35
37e4b611cbbc1fdaabd4a494828a2d7a,4047217c6029782c1996e3cec14ef005,5,,,2017-02-07 00:00:00,2017-02-16 00:12:50
3e769b42496ad5804f129ea866de410f,40599d3d28b75746952ded75566637b9,5,,,2017-01-17 00:00:00,2017-01-18 11:16:40
98d46adf4af42b9f840923efacd5adae,4079df924e51e553825e62f9f8995d59,5,,,2017-01-31 00:00:00,2017-01-31 22:35:01
6207c8c1b3c782f6b5e1218c4df6b87a,4152a677b7acfa7fdab8dc8e1dd436eb,1,,,2017-02-03 00:00:00,2017-02-04 01:16:45
39bfef38ccb8adc74a316d367a1aba11,4269e9f98b1e74f0732bc93de6aaca6f,5,,entrega rápida parabéns!,2017-01-31 00:00:00,2017-02-07 19:09:53
ca7077026f9092b0d08e03bd95d33f94,42c5091238dc63339c79f5f35f8a5a6b,1,,Envia p Ag.Correio não avisa e vence dt d retirada e pago frete? Ñ é área d risco Marica.Perdeu o cliente (1 pedido) .Após 30 dias avisam q não receberei a compra (2 pedido),2016-12-04 00:00:00,2016-12-13 08:15:10
623f89dabbe21686854fa13f139fb88e,43a5d40681ed4ffe2ed88d6fb2639545,4,,Produto conforme solicitado,2017-02-04 00:00:00,2017-02-06 22:29:12
6ac9995954fe04381af93a85fb0d2db9,43d29c6fc78c31c80080d85e5260a9fb,5,,Dentro do prazo e produto super delicado. :),2017-01-17 00:00:00,2017-01-17 15:48:49
c60a1435d9076b0d60eeba3bf8452988,43f8e020752c67130ddf027e0297291a,4,,,2017-02-24 00:00:00,2017-02-26 11:58:53
84598a6f292a29ef6f3f237b71eae204,4418075144d646b6ecb7228571cec59e,5,,,2017-02-17 00:00:00,2017-02-20 12:37:41
aab1fb025099af36b2d7555747ff10bf,4421f094ff828b78aba6d18db005821d,5,,"Produto chegou antes do prazo, de boa qualidade, e essa é uma loja que eu recomendaria aos amigos. E tenho certeza que muitas outras compras virão, não só pelo bom atendimento, como pela facilidade.OK",2016-11-02 00:00:00,2016-11-08 11:35:53
ec7002e46681849e046eaad9d8a402ff,444ba35537c4a2b24c3bf2e576ee98ac,5,,,2017-02-08 00:00:00,2017-02-14 21:10:19
9dca57ccea013fcbc674b6c309d7d681,44ed09232a24ad29cf2457b2780e806b,4,,"Justo pelo valor. Na entrega acabaram batendo um dos cantos do baú, que acabou meio feinho, mas não dá pra ver devido a posição dele. Infelizmente, tive que subir por 3 andares com ele, super pesado!!",2017-02-09 00:00:00,2017-02-10 00:05:27
ca00693cc34e3e80ca90494237cc29a6,452b706af12e25e6c8c740b4dc493ab0,3,,produto chegou em perfeito estado e com antecedencia,2017-01-18 00:00:00,2017-01-20 23:55:07
8757f5e0a1f891b890039b0d95c321c8,4551b488487e6cfa31f9e35073d3c5d4,1,,"Fiquei muito chateada pois deixei de comprar de outro vendedor e depois de muitos dias recebi um email informando que o produto não poderia ser entregue, comprar e não receber é muito chato.",2016-12-09 00:00:00,2016-12-09 11:16:13
d7486b4da781b9d7dc5484ce65868081,45973912e490866800c0aea8f63099c8,1,,Atrasos acontecem nenhuma empresa está livre de passar por algum problema de logística. Mas o fato de não comunicarem seu cliente final é vergonhoso. Até o Mercado Livre tem controle sobre atrasos!,2016-12-03 00:00:00,2016-12-05 10:33:35
9b5e1f71deb23a691a6fed9be65eb7b8,45bff70fb7b99a5a33bc8ccb3786e170,5,,,2016-10-25 00:00:00,2016-10-28 19:23:10
61fcfc9aad23649e8a5b653d539a2d19,45ec58d30f2023e4dac16d956a657ddd,1,,deveria informar o tamanho e também apaga quando coloca ela no bafo portanto não recomendo o vendedor,2016-10-27 00:00:00,2016-11-03 12:02:36
22b25d1dc589a91876a6052e73043462,46046adea0e222a29259bad3d922fee8,5,,ok,2016-10-27 00:00:00,2016-10-28 18:01:55
fa310d7119049166cf8c75c1bbafefc8,46081612169925ef8882b3bbf1c5011d,4,,,2017-01-28 00:00:00,2017-01-31 14:58:30
69b212349e4e4681e4cd639cce93cd91,464de32dc84484c1d26df3e8e38e708b,5,,,2017-01-18 00:00:00,2017-01-18 11:56:08
24a60a24e0fd528dc4386386310a90cb,46936461f0c4e3c80b9289ce5fc1682a,1,,Acho que se pago frente tenho que recebero produto na minha residência,2017-02-16 00:00:00,2017-02-18 16:42:13
7b4742c2fba1288e923be7ebabfd7866,469f0b908881368c45917f1bed8240ce,5,,,2017-02-10 00:00:00,2017-02-10 14:19:26
7ccbed4982c21babfcf8d31aea8a86b2,46e61fd85afa09032021c9b0b507b693,5,,,2017-02-07 00:00:00,2017-02-10 10:23:35
f3a0b5dca7b61a78a814f93fd2f16641,46f05e5ae3a2b822e2f4148d99f69ca4,5,,,2017-01-28 00:00:00,2017-01-29 21:10:01
c429ba5b6d46f7f5e4b9b080ddb72939,4723d255a158f5b6c5a872264e3529c5,5,,,2016-10-22 00:00:00,2016-10-25 10:31:48
c127ce2c669514e8cd05197d58ebfc1c,47378b461210a310c95e17323f7dd726,5,,Otimo,2017-02-08 00:00:00,2017-02-10 12:01:28
b7a660c8ef382b34812132e2b5ce97e1,4799c38fa3f9263d65b42c5f923538c6,5,,"stark está de parabéns,como sempre produto entregue antes do prazo.",2017-02-03 00:00:00,2017-02-05 11:29:06
8039cea2f7b092b68c15bc6c148b83da,481f2db41ea6571226192db2b584fa6e,5,,"produto excelente cumpre o que promete cheirinho delicioso,amei,amei,amei! ",2017-02-14 00:00:00,2017-02-22 21:49:50
5e44012e226e22f48ebba45444c0277d,48ae7afdc684e9aff52a26bb84bce016,3,,Até o momento estou satifeito com esse site .,2017-02-01 00:00:00,2017-02-02 01:11:44
dd065231d3137dfcbfb56eb8ac9deef5,48c43415ea1c4af9afa92542183b6e55,3,,"gostei do produto, funciona bem. nao gostei de pagar o frete e ter que retirar na agencia do correio.",2016-11-02 00:00:00,2016-11-03 09:21:24
55babc7be4dff4613d50f9a707cc8db0,49268496ecf8148bd16540c2a23c6c70,5,,Adorei o produto. Parabéns baratheon.,2017-02-02 00:00:00,2017-02-03 11:50:23
af309bb1fc7c44e25cce0399a7da25f1,494c2e94dcd29167f5fe359a45aa879d,5,,,2017-02-02 00:00:00,2017-02-03 05:15:19
71e48d95a76ba9bd36f00f1c519f328c,49c89a2aba7f8f079681f6967d846465,3,,,2017-02-07 00:00:00,2017-02-13 10:58:28
f44590c6bbab61882aa6e4221a42d377,4a571f5e71e16ce232386c80d485db65,4,,,2017-02-02 00:00:00,2017-02-03 11:27:08
4582e639e5abd14047073ea79ce62688,4a65f44b9d88b8af9f97037e89366abe,5,,"eu gostei do produto, atendeu ao que o vendedor dizia",2017-02-08 00:00:00,2017-02-09 11:54:39
0f03554f547219bdd76e1886c6f93014,4ac9d969022c4a7ba509b39bb0f3d36c,3,,"no entanto, o produto não parece ser de boa qualidade.",2017-02-02 00:00:00,2017-02-03 00:58:08
ab0b54dd2bb2685c2001a3252ebeeef3,4b038a7f8dfc36755eca741381e379e3,3,,"o produto demorou MUITO PARA CHEGAro q NÃO É COMUM TRATANDO-SE DE lannister.COM já conheciaa escovae não entendo pq tem preços disparatados como os que paguei. R$ 128, R$50,00, R$55, etc+ frete.",2016-11-25 00:00:00,2016-11-26 21:22:37
094cf20123c693fc21585c34886ef2c5,4b7c1bc59d4ec725d8530c19ec09b06f,4,,,2017-02-08 00:00:00,2017-02-09 09:14:27
3d6f9450bf846dc09336d14c95fd86ad,4baa3882a6f5d47e5ac98cd10c942c4f,5,,Entregue antes do prazo,2017-01-29 00:00:00,2017-01-30 18:20:04
24a560851883a1a9734e1bdce87e7e57,4ccd8da82485c892ae90284af589153a,2,,Pela indicação achei que peça seria maior.,2017-02-07 00:00:00,2017-02-14 11:54:01
9a85a070a66237ad2521efbe81ec4b59,4ceb9336411700f9568db2ef11bda594,5,,"O pedido chegou antes do previsto, tudo entregue corretamente.",2017-01-27 00:00:00,2017-01-30 13:18:10
eef96f2aeca73e472d8fdc7e56e2d6fd,4d1f73fde643f7a1d08d400816850265,1,,,2017-02-08 00:00:00,2017-02-09 10:21:44
