order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
200f4d883fcc701355e46b8c6035743f,1,1f1354b0aa934e7ad75546467a6d028b,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,2,67f9d01bcd84e2229ba6f8a75b635b40,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.35
200f4d883fcc701355e46b8c6035743f,3,0e92dcf7b03df1de4e9349af065f8e63,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,4,d54a7e69c3102b38b13952aeae0bc8f3,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,5,b6f9abef16fdfec89e4f3675f6627dca,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
200f4d883fcc701355e46b8c6035743f,6,7e441b33f896ba519d58063f4c714bef,cca3071e3e9bb7d12640c9fbe2301306,2017-01-21 23:25:23,19.9,8.33
205d7052a6505124d200f6fea6b423bc,1,d8c365a069853295a82caf595c2c8c8d,48efc9d94a9834137efd9ea76b065a38,2017-01-09 13:59:30,9.9,8.72
20960ecf3d6ac0b19f3818f15c8e3fc5,1,0167ff78aa8cd40d5432d3daae646c7a,6edacfd9f9074789dad6d62ba7950b9c,2017-01-24 00:52:29,46.9,11.74
20de77e28f73070461781b0eb6228f6f,1,a703f5ade6e4fae527357132230ea778,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-01-29 17:06:40,23.9,8.72
2195712688ef03e20c8053de61c82493,1,eb6b6f708fb1a57720d0734f30c3b31e,440dd6ab244315c632130ecfb63827b1,2017-01-21 15:30:34,159.9,27.59
21aa5570514b188b031255172b1e04bd,1,5538ed283fd2d0e2a1151507e1cbd59c,4da0e408c99d2fdc2126dc9fce518060,2017-01-20 22:58:11,28.0,14.52
22266e2f8d8084cd2b5d8488164d043a,1,fe7976532777922f0d60261e75f7ad36,b76dba6c951ab00dc4edf0a1aa88037e,2017-01-19 00:01:45,10.49,14.52
22266e2f8d8084cd2b5d8488164d043a,2,fe7976532777922f0d60261e75f7ad36,b76dba6c951ab00dc4edf0a1aa88037e,2017-01-19 00:01:45,10.49,14.52
22474d84064cd7eb4a907ba3fd8a6398,1,6f6f3b1a96452e2fbad0cd4f7082765b,ff314fa6033cc68ec451c47aee2d6ba4,2017-01-29 09:09:46,279.9,16.88
22613579f7d11cc59c4347526fc3c79e,1,3ff81cd0e0861e991bb0106c03c113ca,86bb7c4b535e49a541baf3266b1c95b1,2016-10-08 14:27:50,379.9,18.22
2276cb38c742033aac3f4a4d67b57ab3,1,027cdd14a677a5834bc67a9789db5021,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-21 16:35:38,89.9,15.49
22aa0b4e8c7855fd8d534a7692579a36,1,ddebc97ddf43a9787d1ee7012e394ccc,05ff92fedb5be47920fea08e501238b9,2017-01-24 11:12:25,598.4,33.45
22aa0b4e8c7855fd8d534a7692579a36,2,8634ba98d69440265e955814c3e4cde1,05ff92fedb5be47920fea08e501238b9,2017-01-24 11:12:25,115.2,4.0
22c2b8497506479028918303045751dd,1,fe7976532777922f0d60261e75f7ad36,b76dba6c951ab00dc4edf0a1aa88037e,2017-01-16 22:24:48,10.49,10.96
230c830e0ace11bcabaf63deebbee836,1,a703f5ade6e4fae527357132230ea778,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-01-25 15:41:06,28.9,16.05
2363f4be725c1746c141cfe7e8432910,1,2d2600c283c0c1af0528fd84c14a2c28,e48b04bf1aa1ef711caebeb7aede6180,2017-01-30 18:33:10,127.9,26.39
23ad1ae9db6999293449603e1a247803,1,8470bac0f1a7439fe183013eab283534,4a3ca9315b744ce9f8e9374361493884,2017-01-31 16:25:37,139.9,11.59
24040647efd179bd506acacbbbabd838,1,6ae7f4ef0ca670ca2609d039af87d057,620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-02 19:59:20,23.9,3.6
24040647efd179bd506acacbbbabd838,2,6ae7f4ef0ca670ca2609d039af87d057,620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-02 19:59:20,23.9,3.6
24040647efd179bd506acacbbbabd838,3,6ae7f4ef0ca670ca2609d039af87d057,620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-02 19:59:20,23.9,3.6
24040647efd179bd506acacbbbabd838,4,6ae7f4ef0ca670ca2609d039af87d057,620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-02 19:59:20,23.9,3.6
24040647efd179bd506acacbbbabd838,5,6ae7f4ef0ca670ca2609d039af87d057,620c87c171fb2a6dd6e8bb4dec959fc6,2017-02-02 19:59:20,23.9,3.6
2410734c3fc6d36010cf6b1b36c2974d,1,4eb3e07a4b54437a7f63eeb577ebf73a,5cf13accae3222c70a9cac40818ae839,2017-01-31 23:02:15,69.5,9.0
2410734c3fc6d36010cf6b1b36c2974d,2,2eb6e8f39feaf75fc5163f774d38f0f1,5cf13accae3222c70a9cac40818ae839,2017-01-31 23:02:15,69.5,9.0
24523db64c1af3f40f27cb4416fa5ea6,1,636f5be2cd52da4047bb73b7b15329e3,5f0057b677eb963672bf05dfa3f16c34,2016-10-11 21:32:42,132.0,15.08
2457f30493cdc677ad02b57dd6d17285,1,ca38c039b717207dec906f4fa9a21db7,59fb871bf6f4522a87ba567b42dafecf,2017-01-26 17:02:03,184.99,15.46
24e1c731364b64c76d98e985bfdbef77,1,9d8945bf83fcf586d751dacb07e28a3e,5fd924b4836098a5be0ecf81ba054ce0,2017-01-21 20:38:15,157.0,18.85
250d181fa1c603024562b93a8f8d5fe0,1,1fb368a1506cced21a07abb6d220c4e1,822b63912576852aea9a8436d72317b7,2017-01-25 16:30:43,139.99,11.87
250d181fa1c603024562b93a8f8d5fe0,2,1fb368a1506cced21a07abb6d220c4e1,822b63912576852aea9a8436d72317b7,2017-01-25 16:30:43,139.99,11.87
2511cdf205337513507a1863f0098d39,1,824479121ed07485e5195dd6bfe467a1,cca3071e3e9bb7d12640c9fbe2301306,2017-01-24 21:08:18,24.9,10.96
2511cdf205337513507a1863f0098d39,2,824479121ed07485e5195dd6bfe467a1,cca3071e3e9bb7d12640c9fbe2301306,2017-01-24 21:08:18,24.9,10.96
2511cdf205337513507a1863f0098d39,3,824479121ed07485e5195dd6bfe467a1,cca3071e3e9bb7d12640c9fbe2301306,2017-01-24 21:08:18,24.9,10.96
255d951095fc26f86cc7a08b822b714a,1,0d1d766e7cdd4a724e9ea9a18e5177bb,75d34ebb1bd0bd7dde40dd507b8169c3,2017-01-19 15:18:25,755.99,26.75
25f680bf746bec3df11d48318ff015de,1,bcaa4355b2521984b94978febf3f2b10,bd4ff04377f974574f7f0bf9d6ce7dde,2016-10-21 16:22:45,39.99,15.63
262118ce178bb3e4590a3adcf6d62e6b,1,6aeed495dcb87dd06532f70dea6ebb5a,b56906f7fd1696e043f1bcce164c487b,2016-10-11 12:13:50,59.9,28.97
262118ce178bb3e4590a3adcf6d62e6b,2,6aeed495dcb87dd06532f70dea6ebb5a,b56906f7fd1696e043f1bcce164c487b,2016-10-11 12:13:50,59.9,28.97
2631dba338efbcea9c3ace77ce210c01,1,8b2a1e0d2ee4fa00cd00519b7881203a,6cf476a4ca74498db55cbccdaa9dcfb6,2016-10-31 16:27:41,499.99,94.47
26c18b7ca7a6a870496dafd3633b3412,1,562502b79845deae9bcd86384921a2c5,710e3548e02bc1d2831dfc4f1b5b14d4,2017-01-31 10:36:14,79.9,17.3
26fb6c984069988017b2d12b79849865,1,621b15d249d471192c1bd7ade2dd8b86,dc8798cbf453b7e0f98745e396cc5616,2017-01-28 11:41:58,22.4,10.96
270d816a580cef9525ac73d6c4b87255,1,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2017-01-27 20:35:00,149.9,19.33
270d816a580cef9525ac73d6c4b87255,2,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2017-01-27 20:35:00,149.9,19.33
27c7c6aa7b6f3de99d2a3a64674d296f,1,1dc6a19ea34c75792743abebd47309d3,f5f2ab9bdb6b30c14c61be68c5ed37da,2016-10-10 16:03:32,101.9,21.3
281a4e1ef3ab9d256027ddd2db90c762,1,a14aea6067b93158e956612c50b74cfa,4e8dacf3d38f281ae26c3e0321d92d88,2017-01-31 14:59:18,449.99,18.0
2825848807f070485f0f0ef3829758f4,1,1d9c26a3cc1a9a167955e3922b597210,e8f6dc8e6a1dcde89d20e3995c8d90b3,2016-10-14 11:03:19,11.9,10.96
28f5847427849401fb017537fd20da41,1,2636a9812d151c718b53387171ce08be,b17b679f4f5ce2e03ce6968c62648246,2017-01-29 16:32:21,30.97,10.96
29d99fdabd0cb6b4e9d82f2f38c04a5a,1,fcde1899043318107d8f0ae043f69bc3,d66c305afaec317ebee552073a674429,2017-01-29 19:44:48,99.0,14.86
2a3d1cc4337b1cc9157560f6b1ca5802,1,30001d6521e7d5826eb1881050cea7e7,85d9eb9ddc5d00ca9336a2219c97bb13,2017-01-30 17:52:31,20.9,20.8
2a3d67c0d2045bf67abb3d8f320ac29f,1,3025303c80b01a0926fda2841cc31b4a,4da0e408c99d2fdc2126dc9fce518060,2017-01-25 18:17:14,66.9,26.94
2b98d5c9b1969095e65f74308ae2e861,1,7958e96171ca669184bf4a085d7deec3,054694fa03fe82cec4b7551487331d74,2017-01-30 15:01:45,177.0,18.53
2bcf5ca88957e31faab027f2325cfd63,1,8c5876b1c7768217964f353bc7e64393,0db783cfcd3b73998abc6e10e59a102f,2017-01-31 12:29:31,49.0,10.96
2c45c33d2f9cb8ff8b1c86cc28c11c30,1,e24f73b7631ee3fbb2ab700a9acaa258,0cbcee27c791afa0cdcb08587a2013a8,2016-10-14 10:40:50,135.0,18.51
2c4ada2e75c2ad41dd93cebb5df5f023,1,6c7a0a349ad11817745e3ad58abd5c79,48162d548f5b1b11b9d29d1e01f75a61,2017-01-30 11:09:00,183.29,25.77
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,1,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,2,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,3,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,4,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33
2e22dc2fce65e5b9d73a11d717f41724,1,d0f5d2822e06a19526cb384022af2a9a,8a32e327fe2c1b3511609d81aaf9f042,2017-01-25 20:53:19,54.99,26.64
2e2e88c4bb691287b71a9e1ee8a193a4,1,424471a68d6b1ae4a53d39723e6981d3,054694fa03fe82cec4b7551487331d74,2017-01-16 23:42:50,377.0,22.72
2e32dea8a4d1ae5499a67674b387bc6a,1,f9bb291280bceedf7840b89e1e75b89c,391fc6631aebcf3004804e51b40bcf1e,2016-10-21 16:32:48,39.99,11.95
2e7a8482f6fb09756ca50c10d7bfc047,1,c1488892604e4ba5cff5b4eb4d595400,1554a68530182680ad5c8b042c3ab563,2016-10-26 18:25:19,39.99,31.67
2e7a8482f6fb09756ca50c10d7bfc047,2,f293394c72c9b5fafd7023301fc21fc2,1554a68530182680ad5c8b042c3ab563,2016-10-26 18:25:19,32.9,31.67
2e84d66424ec0ddb081078d1411fb1db,1,3df9a620374297d963f991ff296639a4,0c8380b62e38e8a1e6adbeba7eb9688c,2017-01-23 16:17:57,59.5,17.16
2e8e21db96a8ab922e51cd297678c6b2,1,87ecdbf76c33c8f2dabc40eeb821dc6b,d4d99b60c4c94cd35acd502cec65dc8d,2016-10-14 01:16:09,72.9,14.39
2f371d97b4ea52be4c04ef49bb4f31ff,1,8abc2d73b55855c07b6888d4b21b3da6,522620dcb18a6b31cd7bdf73665113a9,2017-01-27 22:55:07,329.9,16.48
2f9d4ee8ca77fe0951ebfe9064cad953,1,cd2c03056720c7de4d6a59c1167bdee0,0ea22c1cfbdc755f86b9b54b39c16043,2016-10-15 12:03:03,79.9,11.17
2f9d791088532b218b41f892cc16073b,1,e500a9395078ba5b59387db0dbee0063,48efc9d94a9834137efd9ea76b065a38,2017-01-09 13:48:48,9.9,8.72
2fbb05b3ee700e1897b9fa501e416005,1,de6517dda8e49774f58c07f80abc8d7a,ffff564a4f9085cd26170f4732393726,2016-10-27 16:29:16,69.0,11.94
2fd1c83dd4714cf3cf796fffb6c8de62,1,17c7ec33a1657924ad493e6978b4bf91,3d01d1c414c44b5943a09619ff3853cb,2016-10-10 15:55:42,99.0,9.12
2fd1c83dd4714cf3cf796fffb6c8de62,2,966a067b38634929844120e39b1576bc,61f159ef6da2d441951d2c0efa719362,2016-10-10 15:55:41,59.99,24.08
3005c05dbcb19ff903a28b5d654bb1cf,1,4fb3bad6b502eaca3b6d7d87bc1613a4,45d33f715e24d15a6ccf5c17b3a23e3c,2017-01-29 16:57:30,59.9,11.81
3027797ce35841bf74917c0b0ea1a38d,1,17469cd3d2559b93669a813860296b8e,a3a38f4affed601eb87a97788c949667,2017-01-19 12:37:26,159.9,16.33
314c025c229f30a1b32658c7555269b8,1,7d854ab97c64ef9df2bbfaf332765786,aac29b1b99776be73c3049939652091d,2017-01-29 12:48:49,59.9,17.16
315da0cfbc485bb00c12a581077cf7b2,1,49eaaa38ac3df51ca790372b47b99604,64b87978a11c1ea7501a89eabe8c2c1a,2017-02-06 22:52:01,69.99,11.1
319ccdc182a8c5d60b228310a6432460,1,fb01a5fc09b9b9563c2ee41a22f07d54,522620dcb18a6b31cd7bdf73665113a9,2017-01-26 16:03:50,689.89,20.04
31b0dd6152d2e471443debf037ae171d,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 16:03:46,59.9,11.3
32339685fefe9062d33175a4bc12d555,1,a8557b8cc2880e245f6e7b7dbb0cfb04,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-01-26 20:25:54,32.9,10.96
323dad8c483c7f8b818a825d257f4aa0,1,152153cc85a6e47325494a479a93fc4b,2138ccb85b11a4ec1e37afbd1c8eda1f,2016-10-11 10:16:04,29.9,8.72
329465dad46fffab333860e92e7ac984,1,92c1eb75a887a500d9689fbad65e27e3,7c67e1448b00f6e969d365cea6b010ab,2017-02-03 22:14:53,199.98,25.0
330a8410950e2c8bd89631999a37b2c9,1,95dacbf52db1d378303344b43f821cb6,cca3071e3e9bb7d12640c9fbe2301306,2017-01-29 18:02:48,129.9,17.65
3312588178a16638759fca54495ef50d,1,6df665a20caa80a66804f836165bbf36,f235413f677777a0738ff215d0184901,2017-01-20 18:36:49,595.99,32.36
3379d980824f0aa5dab057f2530759bb,1,33fac76e7f17367dedaef7954bbb33b4,56642bcb79900e777d68e91915cb4267,2016-10-16 04:01:59,72.0,15.9
338cd98c972c8d9b015759974ca7446c,1,c1a97b7dfb03db09a3736bd6f1eb9034,58e4b302b54937e55a678c4d15111da4,2017-01-30 11:09:11,49.9,14.52
33ef079ec39c1b46e6e552e038e67c5b,1,ace5d86cf1ac63cdb76f49e5cd23d2f8,cca3071e3e9bb7d12640c9fbe2301306,2017-01-25 18:57:33,50.9,11.75
340be9cc41d50a5233f4849d93d8d2f1,1,610a37c2cc32f63b7dfdafef64e5069f,ca3bd7cd9f149df75950150d010fe4a2,2017-01-29 11:32:02,16.5,12.93
3440f090efa1949bc4e9ebd0b89b2b6c,1,0c3256090b6cc52703b152c874827cd7,3985a3c45be355a4c57fde108bfabd1c,2017-01-31 00:34:10,39.9,29.55
3498a243e9fe88c9c4ce97bf7fa4617c,1,bf80e0bf47dacb5f19bac03656bcf4bc,e5a38146df062edaf55c38afa99e42dc,2017-01-28 17:15:56,16.9,11.74
34ac523be174284d7b9df8e47bce2040,1,d5889e40a08a57aff04de227408ed197,1554a68530182680ad5c8b042c3ab563,2017-01-19 14:15:04,38.5,15.56
34ac523be174284d7b9df8e47bce2040,2,d5889e40a08a57aff04de227408ed197,1554a68530182680ad5c8b042c3ab563,2017-01-19 14:15:04,38.5,15.56
34bf4feda1e203af64692d97c6950c39,1,f5d8f4fbc70ca2a0038b9a0010ed5cb0,48efc9d94a9834137efd9ea76b065a38,2017-01-09 12:14:58,10.9,8.72
34c718970b33419ed6d537a90366231b,1,7ed8c74b7ad2f1790a24a24c071da537,46dc3b2cc0980fb8ec44634e21d2718e,2016-10-10 15:44:00,119.99,14.81
35444785eacb17aeda6810ebd8dd188e,1,f2a4a74038882bf1adc8a466962559ec,6edacfd9f9074789dad6d62ba7950b9c,2017-01-24 10:47:03,51.9,16.06
354a5b90cf468691c4b06debfd2c8115,1,45f176c0bd310b5d35594fc78a8ed5e5,a3a38f4affed601eb87a97788c949667,2017-02-01 20:01:21,68.99,19.0
3568894fa3afedc367d3a4816983dceb,1,dfb92838905ead933a01256a80edc894,76d5af76d0271110f9af36c92573f765,2017-01-28 15:59:17,320.0,19.53
356b492aba2d1a7da886e54e0b6212b7,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-21 16:35:37,249.9,17.59
35b8e54d765e6b217e2dc5ab34f6b323,1,b4763c2caeeac2424b64aa199789b81b,897060da8b9a21f655304d50fd935913,2016-10-11 03:10:10,38.0,16.71
35b8e54d765e6b217e2dc5ab34f6b323,2,2c41d13dc2cf0e9c2e8db8952f0f3ff3,897060da8b9a21f655304d50fd935913,2016-10-11 03:10:10,38.0,16.72
35b8e54d765e6b217e2dc5ab34f6b323,3,0bfd2b8146cd034448f6e4c8ac8e47f0,897060da8b9a21f655304d50fd935913,2016-10-11 03:10:10,38.0,16.72
35b8e54d765e6b217e2dc5ab34f6b323,4,0ee7a6e1cd4ecf72e711a2f68b4d8d2e,897060da8b9a21f655304d50fd935913,2016-10-11 03:10:10,38.0,16.72
35d3a51724a47ef1d0b89911e39cc4ff,1,c1488892604e4ba5cff5b4eb4d595400,1554a68530182680ad5c8b042c3ab563,2016-10-14 02:44:30,39.99,22.34
35d8c6d5e060ad24271ffda186312ef8,1,f436a5130457df6b73cdb2c12a90ea2b,dd2bdf855a9172734fbc3744021ae9b9,2016-10-15 13:42:50,169.9,22.66
3630513f30286ed696e4a2e36c79ae3c,1,e0b0974d4a06e6bd75b1412858f39da3,38e679b9e0064cd94c6f035707344dae,2017-02-02 19:17:41,87.74,18.0
36989eb07a0de2d3d3129eea35553875,1,43bb8825dd6838251606e5e4130cfff4,939f6e231201f26803cb5c3a3d2940b3,2016-10-08 13:46:32,23.9,26.82
36989eb07a0de2d3d3129eea35553875,2,43bb8825dd6838251606e5e4130cfff4,939f6e231201f26803cb5c3a3d2940b3,2016-10-08 13:46:32,23.9,26.82
36aa7a4fce4353a2a7f6d2aa9448900f,1,8158477dcd2a668fb6faf6aa4131b0f4,a3a38f4affed601eb87a97788c949667,2017-01-24 14:27:46,19.99,16.05
376cc9a8f827d17966ea7c4b182f4426,1,79938780eb7ffb7289f59a9a283bc06b,ecccfa2bb93b34a3bf033cc5d1dcdc69,2016-10-11 19:28:40,59.9,11.31
37d24e9a88068283d102aebd4f765133,1,b45755e01d70d935e074cdde682bed74,0c8380b62e38e8a1e6adbeba7eb9688c,2017-01-26 23:08:14,89.9,17.37
389815397a4bcdf3dcf64b90c25b3140,1,2636a9812d151c718b53387171ce08be,b17b679f4f5ce2e03ce6968c62648246,2016-10-10 16:03:01,30.97,14.52
38bcb524e1c38c2c1b60600a80fc8999,1,680cc8535be7cc69544238c1d6a83fe8,48efc9d94a9834137efd9ea76b065a38,2017-01-09 12:06:36,2.9,8.72
38c5c2886f2aab75bb1ae3f79a3f300d,1,5a6b04657a4c5ee34285d1e4619a96b4,ecccfa2bb93b34a3bf033cc5d1dcdc69,2016-10-12 09:10:47,54.99,9.49
38e2829123a2bd1cbe111564824d0abb,1,5bfcd193eb29c1c8332e2d4ca804d54f,522620dcb18a6b31cd7bdf73665113a9,2017-01-30 11:14:58,223.9,15.74
38eb881851d90ec36b46d10b81792089,1,aad225c687cc75ba1148d41f2ce414c2,2f4b9d112bfa44a214bc6cef085d17c8,2017-01-31 09:29:40,18.9,17.19
38eb881851d90ec36b46d10b81792089,2,aad225c687cc75ba1148d41f2ce414c2,2f4b9d112bfa44a214bc6cef085d17c8,2017-01-31 09:29:40,18.9,17.19
3937ff0dcfc2d3e0ccf73d9b6521611a,1,777d2e438a1b645f3aec9bd57e92672c,4a3ca9315b744ce9f8e9374361493884,2017-01-28 18:11:44,69.9,26.75
399775d0638168dfd529422f995fcc41,1,4d882bfbe6d83c0671d5b2776d46c248,cb5df0dcb9e280b1780e9d589889f2c7,2017-02-02 14:57:59,209.99,50.0
39d0be719247e3b3a38846ba810197ea,1,e095c986136fd680308f08bc98f20a53,05ff92fedb5be47920fea08e501238b9,2016-10-21 16:18:29,89.0,32.01
3a1756d7060a993e85f1614b43da0c03,1,17383e180cbea9ef103d90a72754cd54,ca3bd7cd9f149df75950150d010fe4a2,2017-01-30 16:23:03,83.2,24.68
3a1756d7060a993e85f1614b43da0c03,2,ea9394ab60edfa4cca87947a938e8046,ca3bd7cd9f149df75950150d010fe4a2,2017-01-30 16:23:03,83.2,24.68
3a6cac3e6717e6a7ee4cb28aaa149a91,1,99b89f140f651db441848081814dd1a1,3340ef1913fb70d28420f6ceb685c339,2017-01-22 20:14:17,199.9,19.99
3aa0a75931f649d9e3e83aaa9d6a95e7,1,0f3777229e40207d248acfd6e1f716b6,e2aee0892199b1d92530e371abd825bf,2017-01-18 21:56:03,169.9,98.63
3aa779fc4b813797c16ac4f02fe808ec,1,30469bb5ea377eae7121981e2f0778e4,80e6699fe29150b372a0c8a1ebf7dcc8,2017-01-17 22:21:41,113.0,36.62
3aa9ae345c5bf7396e8b237717c470cf,1,9523f1a3e7db9e38d55379435bd450c9,834f8533b2ecb6598dd004ff3de7203a,2017-01-21 22:34:59,134.17,16.05
3ab4eea6776259ae8dfbabaeffece352,1,9fc063fd34fed29ccc57b7f8e8d03388,ccc4bbb5f32a6ab2b7066a4130f114e3,2017-01-23 21:08:25,370.0,17.8
3ac963599c50b9beedbcebb47eb33af9,1,66921e471530ee0d23a53ad72f49887f,834f8533b2ecb6598dd004ff3de7203a,2017-01-22 14:32:43,70.83,52.21
3b2ca3293a7ce539ea2379d704fa37ce,1,33e0cfd1cd80a0491da068d7a7f93ff8,dd2bdf855a9172734fbc3744021ae9b9,2016-10-10 15:47:18,169.9,14.97
3b64ff25a4610fb5599e4fd09f907501,1,4fcb3d9a5f4871e8362dfedbdb02b064,8581055ce74af1daba164fdbd55a40de,2017-01-29 13:22:05,143.8,18.3
3b697a20d9e427646d92567910af6d57,1,3ae08df6bcbfe23586dd431c40bddbb7,522620dcb18a6b31cd7bdf73665113a9,2016-10-21 16:27:20,29.9,15.56
3bcf5ba4eec8b84af7663e2e261957cc,1,cae79e3b5c787c231543fa415a20b5cc,56642bcb79900e777d68e91915cb4267,2017-01-28 14:23:45,25.0,14.11
3bd5b53dee9d54938f56208bcc03d855,1,e1772099adc6b03202a50a2aae5efb0c,5f1dc28029d2c244352a68107ec2b542,2017-01-28 12:15:42,45.9,20.8
3be9883ba4ef261dc194228abc739d0c,1,6dab56beb5263f0d554cae5c55809208,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-01-26 20:54:11,26.8,14.52
3c116d50bb76160ee1d7a2e8f5791427,1,9fa0c72476690fbc66bcacc498fe7fd6,e2aee0892199b1d92530e371abd825bf,2017-01-16 18:30:07,39.9,14.52
3c3ca08854ca922fe8e9cedfd6841c8a,1,ac6c24af9f913c9375a3ea77883bda6e,5206cc4bc2297c833e6061c49bf9c43f,2016-10-12 13:21:35,35.0,10.96
3c4f38e27c5f6f27be39c8a2932c43e1,1,0cc13a424dc207f8c4d3b26ea1cd384c,710e3548e02bc1d2831dfc4f1b5b14d4,2017-01-29 00:19:56,349.99,20.73
3c54678edd9d58abadd6af16d0bce506,1,1e9f407b0d5f8f439956c66df050c107,d66c305afaec317ebee552073a674429,2017-01-21 11:26:55,37.9,15.56
3c6f2c25e0bc1279d17395ec365ea14c,1,51b0fbc0001335d988588a43455a7514,e9d99831abad74458942f21e16f33f92,2017-01-31 10:52:15,49.99,10.96
3ce4038922670fead496aeae61a8a393,1,7ead55b1f52de17d6dac82001470b2a2,48efc9d94a9834137efd9ea76b065a38,2017-01-09 13:52:39,10.9,8.72
3d58fd1ee438a43f2a826dda6b013519,1,c2c503e76e239d461b3e92222f6b49c5,f5f2ab9bdb6b30c14c61be68c5ed37da,2016-10-21 16:21:57,41.99,19.07
3d668965eb89ea475911ce3364f73b07,1,001c5d71ac6ad696d22315953758fa04,41b39e28db005d9731d9d485a83b4c38,2017-02-13 05:31:30,79.9,20.74
3d7d60b10ba4b43cf6f6d5df2e933f67,1,5c12fb778168a77e3ffc8d7dd7a689fd,0307f7565ff85b299b6e5ef162b1b1a9,2016-10-21 16:25:18,16.9,10.96
3d7e8f32f5b59e005ccfc1076b4040b5,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-15 05:02:06,59.9,25.18
3e9334d33c1e64167920675211fb1aee,1,c57d1d566402540eb9be608112ced702,522620dcb18a6b31cd7bdf73665113a9,2016-10-14 15:02:15,49.0,16.11
3eceaafe1639eb6b25f3cd604891c218,1,0a9bba9c02d484c391416587002dae47,b17b679f4f5ce2e03ce6968c62648246,2017-01-28 22:27:20,31.0,14.52
3f72d2b757e725cd48a4726f831c7789,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 16:45:50,249.9,17.59
3f913d30288c117e41ffe5cc74743dc9,1,b76d57984db550fe9e6f3ad3467e3025,c9a06ece156bb057372c68718ec8909b,2016-10-10 15:53:07,79.9,18.65
3ff04db80f0b2c359e8e47fdb913d826,1,6f790ed0f75949b7fa234ec087aed912,5dceca129747e92ff8ef7a997dc4f8ca,2017-01-31 13:37:09,669.0,22.0
4047217c6029782c1996e3cec14ef005,1,d696750e550fd0f733979dd7e5dff921,9de4643a8dbde634fe55621059d92273,2017-01-30 23:41:13,179.85,16.47
40599d3d28b75746952ded75566637b9,1,baddee1245c9736a49167f66e0912b0d,48efc9d94a9834137efd9ea76b065a38,2017-01-09 13:01:48,11.9,8.72
4079df924e51e553825e62f9f8995d59,1,078482c5821678267aeb55b8edcdcb29,4d600e08ecbe08258c79e536c5a42fee,2017-01-28 14:22:33,224.16,15.74
4152a677b7acfa7fdab8dc8e1dd436eb,1,0dcbc0d012d42719216ea7dff6b90a6f,46dc3b2cc0980fb8ec44634e21d2718e,2017-01-28 19:39:42,199.99,16.16
4269e9f98b1e74f0732bc93de6aaca6f,1,c86f95986c7050bf988aed62520093e7,b1fecf4da1fa2689bccffa0121953643,2017-01-27 10:21:21,310.9,20.31
42c5091238dc63339c79f5f35f8a5a6b,1,4b88b15eb9d5ad74ffa095bcd4ddb64f,2199e7fe213c16213bf5d6a7eadc9a5d,2016-10-14 11:04:05,311.0,27.68
43a5d40681ed4ffe2ed88d6fb2639545,1,6a4afe6c644493c0a79d2c54c8149938,cca3071e3e9bb7d12640c9fbe2301306,2017-01-29 22:15:00,69.9,11.88
