customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
4773a6473ca23c156f7a69ec38d0eb86,16c362fd9bd8fd63d3e70f7f94b640a1,04015,sao paulo,SP
47fd93db3f6e715f6d06f90ba501b94d,da5bbfd583efb762f6fda762f1aaf4a9,87020,maringa,PR
480aee92a572792a7a5043f486656da8,8b55f7f0b79b0885eaea2966bb6c7155,93265,esteio,RS
483da61b9de320d057934319d30504b5,a45afad7fcd7b8fa4fae020780a05b55,08529,ferraz de vasconcelos,SP
48e5d2b2d852ddbca633fe87804939cb,c29fa3544a4e3c96964055e4c1a45138,91570,porto alegre,RS
48f239e15744ed5e7ffbafc6bb6e882b,169381f51e4c3e926ef199364aeced22,41830,salvador,BA
48fe0a56997c0eaac6fa6f50fc9d8020,64fbafb2935c7a2588d6a26a9d750487,03063,sao paulo,SP
494622d8ca78370960fce737e9ad15c9,f3c581f21aff6af44eae11dc363a6562,85710,santo antonio do sudoeste,PR
495b67cd5a866ee9a61ea6e8b4cadb51,2e43e031f10de28e557c35ef668f9396,92410,canoas,RS
497444aa14246e71ed88c2c37540ddfb,d748ffd406ceef24252c8879c1b27f96,49945,sao francisco,SE
4a06381959b6670756de02e07b83815f,b92a2e5e8a6eabcc80882c7d68b2c70b,06730,vargem grande paulista,SP
4a3ceccbd2b8304e6aa7c986c1a4f755,746db413bf377af701e6dabdfb3509f5,05409,sao paulo,SP
4a5dc0dfa0d6bb6fee6eac33a4b39d7b,b9ac5718b8f3ff34b2929ac08661f82a,02521,sao paulo,SP
4a929b369cfa8293f0a22f9a65ad4b1d,d93129fd763bf7f5541e5e69dcc2830e,24855,itaborai,RJ
4aa40fd3991ea64e9dead06fe15f021c,cb923e4fcdbc3c7a091a33f5603fa9d3,88395,sao joao do itaperiu,SC
4aa9a7eb520f8efdf80da20ba889f190,a36dfd7f887f03e4818a77b11784236e,18079,sorocaba,SP
4ab07666a1b8ff428bda51600a94f753,d8cef4d551f57b2f2657619815495c56,05709,sao paulo,SP
4ae48f8e3942147402a1286118601c83,dce5a2ec04713ca71d7fd432f45b70cc,28640,carmo,RJ
4b60b3ade055c6ad88a00758c8e8a162,b88b78a413e70182e18b032361b24f91,44900,irece,BA
4b671f05b6eb9dc1d2c1bae9c8c78536,0ecf7f65b5ff3b9e61b637e59f495e0a,30411,belo horizonte,MG
4bb880cac21c7a9e1371ab1ebd601706,3f4f614c632af7fc7508462a7cb55ac2,05007,sao paulo,SP
4bfe7cd506a992a41031d3fe407e2b2b,8dca1e6a2d880073f8104b4b0064c105,77305,conceicao do tocantins,TO
4c2352fefc6c76c844fb918aa3a1478f,120abf6e9c05f5ba0d69603dc05a98cd,38600,paracatu,MG
4c27e133e1de3148cb84c92249d51316,576d7fc1b6143c56e16f9190a52957d4,26279,nova iguacu,RJ
4cd81e890532dc8cf4ee9c2667629e43,218cfff9dc92d8ada9f47343cb1c82b2,01140,sao paulo,SP
4d145fd1d3245cbb3697dd41b4bcf19b,fa57a93088b5154400f24bee58fdf772,20071,rio de janeiro,RJ
4d27341acd30a36bca39008ee9bb9050,e021e698833bdeb89dfef3acb2e91f37,89254,jaragua do sul,SC
4d44a73097bff381fc95fe6d86a96160,d9ee7056d3b273526910787687c3c218,35901,itabira,MG
4d7f34d701f198e39e1c0cd92c3ee12c,430e6e24b7e95282f6e8fb4299a63082,98335,boa vista das missoes,RS
4da838ac0a5e78523963ae590a05ef43,85f577ceedf143eb1f3248c42e7c52f3,06663,itapevi,SP
4f3e4e67565f7302194622e4a3a21365,1beb7538ce743db62750b0f52a698864,14460,cristais paulista,SP
4f3f778022aefa22b9f9e52d2c47edf3,cd5a5843d35eebdf90368bf24d4a04cf,09390,maua,SP
4f531f24ba13efa329c743d01004891a,6844cfbae485da8c9ac6d7dd38e1d3e3,74633,goiania,GO
4f69c8c7d5ad1cd8337480b4a7e04a31,23d3359084c05fac6141ce51b3376074,85555,palmas,PR
4fc51fa588914fea8f3fa681f148db44,9fd7e4635ba52782e24a3faad8753eef,27143,barra do pirai,RJ
500bbe66867d0f0bdb3531af1e052b4b,f7be9bec658c62ab6240b44cd26c0b84,80030,curitiba,PR
501e5b016fc09bda702e55fec5be78dd,0f69b4a32db912773a707dcf9659450c,09530,sao caetano do sul,SP
503d0a7d55227b38ccce96ec23251f5a,b2639226e3ba85c1e40abf59a40d5b66,29154,cariacica,ES
506a9747164ba320cf874723aad41c23,2557b9d6b7d5ca77ebc116062e558214,16402,lins,SP
5116eacd8d620b734c26a0f04e19b60a,d7046ea561b819649385d6d524166f04,03438,sao paulo,SP
5156283c24fef4abea13a6a6f4469a98,28989ef45087c96e5a4346e88216c2ba,69912,rio branco,AC
519fe7375966b917ba9d1f8b7a8784eb,aaa1c67c77562ad0d99806a54088fc9e,12460,campos do jordao,SP
51cc1e38d0489d588d7a687da73b2458,ff68ad2883e793597f1c343dd6505f5d,14085,ribeirao preto,SP
51d9009f107df3256dcb608b5cb40a7c,0922f37485310929b1b94e8f0c984ca5,86037,londrina,PR
5263febf1413e9a60ceb7b842008b7ef,6f90ec5150be36c4475835b5941ab56f,82980,curitiba,PR
532719903d588d324f360c02d3b1706f,f20b97897894d369d80ea3a23263bad8,74823,goiania,GO
53a400fdb22676639e4cbf33197e2a6e,37751f6b47c9a1dc55fffde08f0183fc,08051,sao paulo,SP
53cc5d344077104b59d4f6836a90eb0b,2ad10f49ef1f061d5f6739c89d3ade68,39402,montes claros,MG
54078a8661b0336a50e00afab86da419,59299ea0e75eec7b97507e1dc6ac13d1,91010,porto alegre,RS
5458c93e0db88f9b885bc7dbc3bfa2a3,81e5fcd4b5436bb7e3eefd166f7bc489,78015,cuiaba,MT
548d14db00395dec9825ea9673c7e672,bb78901615bf2df3f75b52cd41813869,03134,sao paulo,SP
54cca8020b69fbb204ac117154b079b7,6b5c621e7785587af556b3750d9e075f,03572,sao paulo,SP
5511dd149c4585a6552aa75a1dd6ac8c,acf91aaa6f337456d3c506a5a494552c,36420,ouro branco,MG
553ee9fd74f79d17eb36a817a4873ca5,48a5985f8d97849159f7675e5f05ed75,81925,curitiba,PR
556960436775082c323282512ab48129,a427a6c44aec3df75fbbf7da7ce3b178,39801,teofilo otoni,MG
5589151bd114970188a1141fbd5c8d25,9783afad41afa667522bf03656c516f3,22713,rio de janeiro,RJ
55c9044401ffab0c717f24405e2e042f,d291f3a15290c4c1edb70dc04fa8f35c,22725,rio de janeiro,RJ
56d6226f23b849ac14f6386041dc492e,a327e19095ffb086d25f7ee477c9d3c6,26276,nova iguacu,RJ
57108de6e1cf238dfd0ed00e3d878096,5da3ad487547da6f4f3011269b38f324,38550,coromandel,MG
5720a15d022c09d2634c71c80c8d4102,9f302d00dd3e18ed3745778184b4f0fe,67013,ananindeua,PA
572178b4530a9a986a59205bedea0712,1fd8862a2eff56f95aaf5ebbb5619971,12922,braganca paulista,SP
575a192461d4a325e5f9667e6ce5c2df,e3ea295349259fa59779c6a8e18e5bba,08140,sao paulo,SP
57de18af3ee9319c436bc09bfb515b5d,6879d467c6969cf149a17b5813535837,05018,sao paulo,SP
57f964df70a28c4770200f68dfd54532,0fe412c57843f290998cdb0547b5b233,11440,guaruja,SP
5844a62772b729f3f92ba756dc9411e5,a4618346ed2c851bde1ab02759ea2e76,07041,guarulhos,SP
584a48000c599c79acafff0af5cd4cf1,bf4023e50a4a19e09b7200e861af76c6,02452,sao paulo,SP
58550909176303c05f37a9f3a3e913cd,ad79377cfe4283dfba93ba8c545437af,94085,gravatai,RS
587c6261599b61d8089fab854cb753cd,7f75d82fb48730a02d3c678dd2242e44,63360,aurora,CE
588047d7101d88c333691e47659d7099,12f5d6e1cbf93dafd9dcc19095df0b3d,82200,curitiba,PR
58a549319c3ffcfc868efa613016466a,b4be434bcbf5fac41b8be0e055135c9a,03402,sao paulo,SP
58d1b021c741cc8728280bbe6d0b3da8,35cd47c762d9677a58dbe27d5e6c5630,92420,canoas,RS
58fd1de47b74bd72637ccb4179c475bc,173cc731309ecc2b6c8a3ea70a715508,35900,itabira,MG
594ceaa56731ed8539ea1b5437d9e311,040e4df45a02c9d398c233227f207f67,71503,brasilia,DF
596201f6091e62ac70da64aad9d0ba58,f801278dc42ce9d4773cb91ad0e21ab8,76200,ipora,GO
5967895f1299e02b1b0cb7a8ef4a437b,2f8b722d3e62bb8a9860c7a29ad2b60f,13174,sumare,SP
59b219b2e1d1b20580c3551e07db6648,27ede105a6042b71a261bf57f75fdcf8,21331,rio de janeiro,RJ
59d0d218d4427b9960ee18cc5556770d,e8b6125bf3d0401db0c1d2cb7ce00c21,78050,cuiaba,MT
59e4d7310198da197337571749b47ff2,753edf44d14afd72110c66fb22b69c91,21820,rio de janeiro,RJ
5a46fcfb9cb1aa7feef0014acace422c,502c07b7330ba7d5edd4fffe8c5ae0c3,18425,taquarivai,SP
5b477d525dd0c1eb93148e22ce5d3ba6,3855608848a57e1e3c776ac5c336b813,28623,nova friburgo,RJ
5b7b7de303afbe0e48035449a3e86a5e,80f272114de4e7dfa88629b9f3bf0095,80730,curitiba,PR
5b894cf9a0b95ce53a6ce010fe000104,d2e96fc998d538905a948410e26fee2c,02346,sao paulo,SP
5be96cc643f055c5ec688661898ff816,c293bfd1d0d3bca4b541fbfeb93d4d96,11471,guaruja,SP
5bef68c4d2d04c09aee2195ff540f131,d8e40a4b16990a6fd1095feae46aa1af,13562,sao carlos,SP
5c495510e9f861b83aa5fb7c308e8d76,28989ef45087c96e5a4346e88216c2ba,69912,rio branco,AC
5c58d1ea5a893380ecdd96dd6dfd5ec5,2ad9e4ed11e15401527b7e30080ce45f,12243,sao jose dos campos,SP
5c5932c767b1eea17f6374dab31c76ec,35d5991f246b8b9c4e1b4b1a927b1465,12031,taubate,SP
5cdec0bb8cbdf53ffc8fdc212cd247c6,2f96790fba243100730c8d1185dd2f25,05846,sao paulo,SP
5ced20bad39ba7915376770d8d933233,29cde91fa14abca6b723ec94c18c2a59,35053,governador valadares,MG
5d38c66c874ea566658a9ef3f31812e3,46ff58bc972f26ff6132f8e3c2b0215c,95043,caxias do sul,RS
5da810af4515e4470379a90fcf246a15,83e7958a94bd7f74a9414d8782f87628,80030,curitiba,PR
5dd777a48c8124ad7284bf0ae14057e9,d58063e0329c70d19363e6225ca43128,36660,alem paraiba,MG
5e2eb678bf7712ade6ed644acfd44f5e,2f0a45d60154020f24cd2d0758e71028,04552,sao paulo,SP
5e6c17c1aac5a1acf6e38746eeebc11d,2fb4183605995aad1ff94ef572b91a21,13067,campinas,SP
5e81e1b0b6164c14269bb934e9c43c3d,008f3d5f45a11059239a5c452cd00006,65920,sao pedro da agua branca,MA
5f52377aba982636a0de8c3c12128b70,706d8bed4a8fad874e8090a15b498212,26535,nilopolis,RJ
5f6478ee9ad1339b32bfa4f5fe674ea8,39e4c9fa276aaa9b6af1fcd80901351c,30775,belo horizonte,MG
5f767a0a4e820c2361c11dab364d3f98,7a176e5d88c7acb6000a055e008c055d,03147,sao paulo,SP
5f78e0062e08a91ecc6a7cd787bd29ba,85e2be50c49cbf58fcc2b12cfbaded03,68560,santana do araguaia,PA
5f825bf617f8288a4cb4f50c3c179794,4bd7f188edf5bda0c155c8460457d76b,33913,ribeirao das neves,MG
5fecda646005785f0338ead4ed426198,9ad1506972e27cf782ac75246c5ee76e,24140,niteroi,RJ
603dd05a409bcfe63ca922996c72bdfb,a6f05f77ad475fa43a454923be0c97e8,12320,jacarei,SP
60582a6628af83a283474d8c94e3ff7a,e106b0bf1efc2352bda60eaeced76675,33600,pedro leopoldo,MG
606eff563eff430f88394911d8f868d3,f46db3d98ff04f63ba4b26edba489dad,07193,guarulhos,SP
6088f7a0127c12595d6335b10bb37a2d,1c259d4575f154dccfefa0576b0ca987,80610,curitiba,PR
60a63d5cfff369d6ca0d86ab8073c8d5,325e19085f3017b73be3d9fd98a93301,32400,ibirite,MG
61293d3c42c2bfad777bcedcab7c3bd5,40f4b191d404a10a6039af0b26dd62c7,65393,buriticupu,MA
6152d0774bbbf74f7140541c0569dafa,12f5d6e1cbf93dafd9dcc19095df0b3d,82200,curitiba,PR
616fa20bdc978ccaf552b46fbc0567a5,7ffbd36383421f26e00e047afb3bdb21,89540,santa cecilia,SC
617e79a8f584d33d7cd446ac3d1519a2,581718884f188057afa54a3da0349dd6,18160,salto de pirapora,SP
61aecad4ecccb2ef8e88726a68d832d5,c8bc38379b2217871ffd56f27cebda40,81450,curitiba,PR
620732fed5579e0bdfdddee02aad4c54,0ecf7f65b5ff3b9e61b637e59f495e0a,30411,belo horizonte,MG
622e13439d6b5a0b486c435618b2679e,009b0127b727ab0ba422f6d9604487c7,12244,sao jose dos campos,SP
62d7df8850fd19bf7a67afca5b7e65bb,a280408a71fb62ddc8ba902d4f86d681,09015,santo andre,SP
63433f6eb6f0a79cbb24e940d0ab17ad,6222ef69df52b4ed71be551725551cc0,82600,curitiba,PR
637add33cc02415a6567d6b134828754,8331d73eb4989100a9a2dfa095dceaa7,48790,tucano,BA
63b1c99583effeec017dd7546c6a97ae,b3724b93edd00e472e1db7017236f60a,22740,rio de janeiro,RJ
640e434ec3d0792f339955ac55798c63,ab3ae2b67d11f63dfd9ee1899afda3e4,13240,jarinu,SP
644182a0f196539f214b3f8877fb19bd,969df6f6e673e73cac594a693bcf7524,44002,feira de santana,BA
6443519fe0538b895632d5d7817aaff3,d78014098f313770fc276a44a9e84a87,93540,novo hamburgo,RS
64b56cb1662271f54a81d96a28741487,da9c90677b1963eca1cf8a14c338cf6e,80220,curitiba,PR
64c17343b6c53ee761fd232e84384848,522e714643e682c9eff7415cffae54fb,13871,sao joao da boa vista,SP
64e2e80c6c053f95af9f072968fc8196,609846ecfa57e90e8ce0fe6c0e06b0ad,01532,sao paulo,SP
65b8331f36ef1247c8b665fdb5b2308a,d2e20ff389a9279d9dd515f5cf857e76,12604,lorena,SP
65b9f936439ccafa20f0d6888a5875d3,04e6136a14d4d23d0b5d79443b94225b,08773,mogi das cruzes,SP
65d08e2bfce2c91a832885c4995025de,644f6a10e96a8d7888d94d2062d485b5,95630,parobe,RS
65e1faa1535d1b4ca089fd7b9e84b5b3,958df1746c3131f9c7359ae5fb848497,49680,nossa senhora da gloria,SE
6630c34d7fef13e0ec591d96f6c24362,35e146c985a9cf989c91edb4c0c156fa,21371,rio de janeiro,RJ
663c23427108785957931a3ac88f6085,2e15add79c76241beffe812a24ad3a31,22745,rio de janeiro,RJ
6676a459c2b773481c9dacde3c44c680,4766fb51c287a3a3a67eae04ed0e75a4,81150,curitiba,PR
668bca75c9fde63d376e1042ff8e2fe8,652452e3f6467b9df7e3b65399262956,35570,formiga,MG
66ab9fd5f2a463fcfa0995c05f46680c,1ab766d3d553649d7d8c7e2bb60f5c9d,04760,sao paulo,SP
66f6f1200cf04a1950b327fecf045fa5,2e8561bf8b43a8b182c53dfb53fc9a7f,12214,sao jose dos campos,SP
67588b81dcadc1a20b20aac2ca3ed209,aa6a5249d19627faaad6d0291a966104,66040,belem,PA
679b47a0e9e57e5f32b43a333b746f55,fd25374ab64dff3da1f5bf91fccd7450,81870,curitiba,PR
67c0b78998f16fcd722c1fcd70f51bd0,ca40481c9c607bad6c15ed1ddf354012,35338,ubaporanga,MG
680043a09260a212d1dec021dd1efadc,f2fa99f89acf8b2c2f63775d218def26,68193,novo progresso,PA
683c54fc24d40ee9f8a6fc179fd9856c,4854e9b3feff728c13ee5fc7d1547e92,99025,passo fundo,RS
684cb238dc5b5d6366244e0e0776b450,6ff8b0d7b35d5c945633b8d60165691b,11030,santos,SP
68b3d6ac0b851622aa7e60f808a8c38f,cf535b89614daf41d4d6ec7d3226c5d7,29102,vila velha,ES
68c74d748a55f9d29e6698f4b01a0df7,cb1bc069e25d9c59773c85a2e2a46713,08683,suzano,SP
68f4ad79cc0c2ad06e19088f5c00e9fa,00f0b70fdcb8a6e1671b52a2472bd41f,05362,sao paulo,SP
68fcf3339b654cd981786ff00d15bbfe,8b1371e4a43d8e62075c06d7256373f8,13736,mococa,SP
691d28310063e5b36b732b117f2bcfc0,15896826233a6eda72c64e1b99a0856a,22793,rio de janeiro,RJ
698a74f33469466fa4172e829505d1c6,c6f624cf0e9908fe310d59a80350bea0,36240,santos dumont,MG
69ed85715d3bff3b648ef923daed0056,29f7c5991de58cbc11aaf2f023cf28c6,81130,curitiba,PR
6a58b195be76f8ad6544e032b6c7316b,f7ace36f8a10c4b2ede9ea7708e01454,80820,curitiba,PR
6a6c433159ff775ba7f5ff8ec38b5b6f,b0bc6de4a99007470bbdbbf5cc502ea9,03910,sao paulo,SP
6a9cb951f5f44cb1c5f3f2a34dfe16e8,860052aea27ab400cbe474e6956013fc,78050,cuiaba,MT
6ad1ab20e1583a1e1d20961b363df092,3f81a7afc0532976d0e0f41b20adf2b0,15054,sao jose do rio preto,SP
6b3ed42b480bc5831a094f35dc11b668,9342b18c97a2bbf3fa9d97aceb0b6dd4,59054,natal,RN
6b3efc29f67766dd725bb29e857614f2,c9517b423493063fa4e805acf2cc4564,33400,lagoa santa,MG
6b4acd0818e5852c5271cb061ccbb493,28706b8dc0fe2a95fbcec1e53253d8e4,60175,fortaleza,CE
6b79d5d9914b88e0e05a19e76dfe926b,880e01d45fe9fdf7f417f37e55e7730f,89820,xanxere,SC
6b7e649105e4c5388bd8c3c4e9efcff3,3575846eb504cb74d447525fdc21bf0c,24220,niteroi,RJ
6b93377502d7cd14b2a3864fc7d635a8,ba1fbfc4658a50a4f0f9971a1e3e08f6,14750,pitangueiras,SP
6c57e6119369185e575b36712766b0ef,59a7bb642795ddc85534fbd5f7360334,20091,rio de janeiro,RJ
6c65055adfbc0007dbb4c5a22ea5ba8c,c31f4549e788bd1e0afbd0cc8d64c671,97502,uruguaiana,RS
6cc7634e5230927a764a9047700c9bba,648f4c0ea8f7710f2b99375dcb1707ca,39715,virgolandia,MG
6cd7106899e59a1fbd0622d5f1efedf4,6360ff9a3d58800ba0b03b1c6c290d92,11730,mongagua,SP
6cdb70bd1221c6913ebb68b580713161,2734edbaf3ea5d3c5383fc431d10ca29,13417,piracicaba,SP
6cfc3156dfe1802dfe72368fa29c63ca,9fd8877693ff130016da781131003785,13214,jundiai,SP
6d3e9ccd146cea260421e9a7bae2e63a,33faaac58c27088e3a8a8afd6058a6de,09895,sao bernardo do campo,SP
6dd39ae1549359ab24a5110b54452360,c237c66fa20c6bb05c90ac56fdd95173,20271,rio de janeiro,RJ
6deeb4ffef6cf320ef5a642302f04104,5f61b10d70849d46be5643b7453e1708,65065,sao luis,MA
6df048a54bfef499d9e6dd224351e90c,6709a7ea04a5251937e8def213bd93e8,60833,fortaleza,CE
6e7b0f93dfebf606621b18ba1bbca33c,b4a5f3d0becb4574e563e90cc42024ec,14055,ribeirao preto,SP
6f065c44abf2024a4cb9ee299921ed6a,2d7a88002fb4c6073fbef4f59707a0e0,13504,rio claro,SP
6f989332712d3222b6571b1cf5b835ce,61db744d2f835035a5625b59350c6b63,90040,porto alegre,RS
6fa16a8d44a2d9a89710e9758688c7f2,840048bff3cbd6d92d97a3816521222e,04841,sao paulo,SP
70210c917bc804a1269942a71308a4f7,6d9e2c0d8e12764c96436cdd2cd11655,13330,indaiatuba,SP
705ea3eb85deaed8f68356890e5e3c7d,b997e25246ed06045ed885ca74385b4d,74845,goiania,GO
707fac20a2b45cac1486d1ba891b629c,4940b91a3fa4f12b278323515e9eac62,05451,sao paulo,SP
7096909336d32cce878923632d3d4208,88d5a81aa8baf9e0ff6c8d888aa97a11,04335,sao paulo,SP
70da82df80a3f1ca6fb62b41b08c7c53,568877b6b81f66898aaeff1e2d66ba5a,85870,foz do iguacu,PR
70fc57eeae292675927697fe03ad3ff5,b8b8726af116a5cfb35b0315ecef9172,22770,rio de janeiro,RJ
71058039e9883484d1264522cbc9c2f1,d8f3c4f441a9b59a29f977df16724f38,09720,sao bernardo do campo,SP
7155051815aa96d970a1a40583f95e8b,95e70fa5b9014a6a718b63350260356c,22440,rio de janeiro,RJ
7235fa173d845addc1fab54a111725f4,1151be76113653dc4ed5d7e7fd17763a,12071,taubate,SP
725053273ea08ee2997d63e7a36b984c,4e98cae79b0b943a40111a0c2b0a9e07,60426,fortaleza,CE
72cb2f7e00c6b47c25afdd7ea20ea3f2,cb4241101b3bfb3ecee4b2810bf9a4c2,01418,sao paulo,SP
7322e04a8cee7f728d698f4666645567,09a3196b73375086b541e01cc3269738,13360,capivari,SP
7345796de7fb5b3566b3564b2b10f9d9,1c4b42ca9386909cddeb8ae649be0f9e,40296,salvador,BA
739615c495132b26d5897b7f91e8c19f,bce81bd5656dc95b94c97f0a05db1250,20720,rio de janeiro,RJ
73c69c8a9d541d145648ae9cffc3aa2e,e7fde3366ddfd6dd15e59e5676f33100,97700,santiago,RS
73cb441c896a460a30affe43bff3df82,d355afc67927984cd3dc896414197c47,13274,valinhos,SP
73f958ad1ba68bf3c7f01cae085ed153,3ed5e288eb859999092ba5da0c1b3128,01457,sao paulo,SP
742cedd54dad5e81da2cdaf719678e3d,ddbead72efcebad74eb7e952b034e995,08717,mogi das cruzes,SP
743eb1a642f457af79087cfaa894a63b,c8286434bb87dd80be297fc3e6bdc49b,59056,natal,RN
746c850fc3309628645b7b22b4603e55,81c553db2d819c53f841bd93b680f35a,02469,sao paulo,SP
7470a1ddb5f78a811fbef15b2556781b,5d2db05a565eda438cf5069b7be6b1bb,35400,ouro preto,MG
75435919ec1c2171f20033e15cbaf004,80b62bae3408ac888ded81a3ee24dabb,30668,belo horizonte,MG
7543dc2c9f203502439305c8b2ea63bc,15033c3f1dddf5d996ffb71e2f31835b,12239,sao jose dos campos,SP
758b633d88b82063db189810084f4ea9,4b3207464f5f7a48a7f63fa0b1251d86,14025,ribeirao preto,SP
7591ab894fb4a47debe5beef968b6804,e8d4692a6aec2ab156ad409cd1a72bb7,08431,sao paulo,SP
75e8f990b9e289013b1d092614b52487,2bf93b9956e26356b52f5d426c7801de,03275,sao paulo,SP
75ed40e82dfc05de3c82d79a73f4b48e,9eb6958dbab7b4136d22e411cfa8ff03,35160,ipatinga,MG
7615536f9443d90e9971a9002fd9abf5,4642cd486e01df18aa3d8468d43b2d9b,20231,rio de janeiro,RJ
76329463ae17ce6629dd04e014aa72e4,b1a17b1877beaabde6421f631c95a734,81030,curitiba,PR
766d9773a9cfa50e19a5c27a88d1b911,960c60e7ac1870b12902f5685d7cce08,30315,belo horizonte,MG
76a5a351fffbceba0b0767a5bba5cc6d,f74f1d6a350eee4e9dc08bfcfc7fe590,35557,carmo do cajuru,MG
76c0c1cbc865dd70e1225ca35bd5f305,dcb9ccbeba1a08fd27d8f50618ffbb2a,35606,martinho campos,MG
76c74aaff2f3f7355f46d9818ad092b8,f08dd31e4b7d59c4a80c1eba48355547,20765,rio de janeiro,RJ
76fee7c59d7317435aef4230a46b23bd,a8e4a8d784c5a994b94dd2f368de5cf2,35300,caratinga,MG
77069f163bef4933c6efeea244b3f606,99e41e69b60bd63edd83935499523063,21616,rio de janeiro,RJ
7784b523efa600a47de73bd1e9f7f022,6ec09595e0817c04ed4844f143251a69,25035,duque de caxias,RJ
7812fcebfc5e8065d31e1bb5f0017dae,87776adb449c551e74c13fc34f036105,12030,taubate,SP
7820fb76c321c0ad6ffe4eb9fc1e5af6,62e69a7b8e3d109af287f367e3b0f143,37701,pocos de caldas,MG
784210ee365c635556aeb69e14e072fc,8fedeab003cb5fbd2bb599ccb940c49d,69309,boa vista,RR
78d97021c6f17f11e1c84245d5def5ec,fdc4ce0f1854f89a62dc83a38c6a08db,78700,rondonopolis,MT
7a3638e2731f92703d9cfc5ef2c220d5,14b24293371e96bdb40f996ad4067cce,03179,sao paulo,SP
7a692b1ff18c8c21156b886e02e80040,c8befcc96d8aeb7181c618aa56d9d624,07500,santa isabel,SP
7aae6b74d7e0a2a11051bf8a16e16021,ff39ae410be7f9b3a2457c546c6f67de,74845,goiania,GO
7ab83c4dcbf17bff5832baf041f71fab,69aab61687fa416ef601af332bd0ff0d,12230,sao jose dos campos,SP
7b1536d40b410674d6580bf1a6883985,6bf33cbc32d6feef3072bf6a6ff13769,87045,maringa,PR
7b7ba461fc53c28a671aef86b651235d,64386d23b350d16648e3e0dc7cc7d60d,98400,frederico westphalen,RS
7b8ca289129bab18d8b098ca02bbc4bc,688711ace86b45baab9186b99028062b,04362,sao paulo,SP
7bea2f07ef082a136c0fd7d455c8e142,cb77bc826e0061d5f6e1702be7b87370,37478,soledade de minas,MG
7bebaaaa1a33db48ca58e50d6af76be1,c179057f564af5f24ea3d13b24616f19,11444,guaruja,SP
7c29c309c685f2f7388ad10624008acd,63299f459ddbe79050c7094da3f69b8f,17380,brotas,SP
7c495c9a1dbeeb7167642f15ae11bab8,967ee07cb69460a7e1d42c7747142572,78600,barra do garcas,MT
7c72a0cfc64d38509b262a4e85c84d9a,b10f780a5e22a8c7fbce07bb3da6eeff,18279,tatui,SP
7c852d7bbf1b4c00b69926f3b380e288,65ab3020e6a929e4e9a4b61e643da832,98175,jari,RS
7c912bf7e7b05be2cc0a11c603a6332d,0d8813732f25d4185df8c792dafe28c8,09405,ribeirao pires,SP
7c94da97db6fe83e123f80baab533a97,aa811dd4c5b1ca28de6db905ec51ad5e,82030,curitiba,PR
7cc773cce3ceea8640c54a88b0f007a9,0aca54eb7e0e261cb6d9781fecaf6e9a,83701,araucaria,PR
7cde25498a31a63d00e82b29b929cc49,a5cd1e6a1af12f7edfba75c57fbff47f,15570,cardoso,SP
7d2c43741147f86f3242da5baacf1da7,d60a512747263c5307fef65a58ff7532,62050,sobral,CE
7d9631fe32b276d4c6aa04ba141a03e8,6b681e2738264eb39f1da19f82919630,98803,santo angelo,RS
7dac3d4de500983168e1b1bca53be307,351a33d3fc09554e07f3384309e31bd1,35190,iapu,MG
7dbc842dc7479f9708f950fb68fa7f29,5e8fcce8e57e95ac2100751527c9a485,71927,brasilia,DF
7dec82bd3f93ed6107cb7bc7e2242618,e30b83af13d6ff0b0f427b2a67c43b39,37704,pocos de caldas,MG
7df0a02f3a48198615dec3720500fe42,5a1ca59d931014c3141a150d51a00994,93800,sapiranga,RS
7df232c2148f611e1be8e3fd383599e0,3d92572ad56193b186bf331850e189f5,64056,teresina,PI
7dfd10dcc726950fc6171cea83872351,48368b31672665cca1b8a03047a1702a,33115,santa luzia,MG
7dfd921b8d5eeee59b1b012e6696a99f,c45bca52946a193b21364ad877e60342,29304,cachoeiro de itapemirim,ES
7e0ccb80f03547847437a81f88b7e7ad,1c27234fb5b518b965a03cad960bde1f,18240,angatuba,SP
7ebbd71d486f47070362e2e9be10898b,16a860be408af5ee2e9f8a8dad56ef17,70800,brasilia,DF
7ec40b22510fdbea1b08921dd39e63d8,2f64e403852e6893ae37485d5fcacdaf,98280,panambi,RS
7ec44117b7760d297447f1cff2a10967,b0cfaead61116dafe5fc20f4c9a91754,22250,rio de janeiro,RJ
7f0ca17bb33b230b47459437cf0682c7,1dc848c11c2985635c268ff3dea707eb,21853,rio de janeiro,RJ
7f10859af8483458fbe59d40da3d04f5,08114c58968d782002f7cbb2d4cdf823,13825,holambra,SP
7f18a55ab36bb9522b71a169132b049a,c4a6d90ff659b1fc7a16bb0681f2afa7,17520,marilia,SP
7f51c513004ef3f35e834c142f286778,30fceee7cb0dbe6926f2b1128f2b3648,31910,belo horizonte,MG
7f5f6d402a23a76d2efc737bbd3d7d1e,01838e7d69d87bd8ff2b6ff06789adfb,66620,belem,PA
7f6a345ff92095fba2660f11ec6574e4,fdb86bf15a984dc8b14912e4ddc78f79,87200,cianorte,PR
7fd973e7865ee210512c6222d387e7aa,3b32327f677fba6212c2e8e13792da74,13575,sao carlos,SP
7fdeb74955a334e7a83f3bb365c07727,80846d571262926feb13147a5965a9ba,29031,vitoria,ES
